Booking_ID,adults,children,weekend_nights,week_nights,meal_plan,parking_request,room_type_reserved,lead_time,market_type,first_time,previous_cancellations,avg_price_per_room,number_of_special_requests,booking_status,arrival_date
INN13476,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,115,Online,Yes,0,105.3,1,Not_Canceled,2018/05/16
INN27326,2.0,,,,Meal Plan 1,No,Room_Type 1,44,Offline,Yes,0,75.0,0,Not_Canceled,2018/02/17
INN01235,2.0,2.0,,,Meal Plan 1,No,Room_Type 6,60,Online,Yes,0,156.6,1,Not_Canceled,2018/12/23
INN23901,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,28,Online,Yes,0,113.79,1,Canceled,2017/09/11
INN08786,3.0,,,,Meal Plan 1,No,Room_Type 4,186,Online,Yes,0,123.3,0,Canceled,2018/11/03
INN17497,2.0,,1.0,,Meal Plan 1,No,Room_Type 4,42,Offline,Yes,0,60.0,0,Not_Canceled,2017/11/02
INN21618,1.0,,,,Meal Plan 1,No,Room_Type 1,188,Offline,Yes,0,130.0,0,Canceled,2018/06/15
INN16246,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,36,Online,Yes,0,130.5,0,Not_Canceled,2018/07/11
INN28585,2.0,,1.0,,Meal Plan 1,No,Room_Type 4,8,Online,Yes,0,99.46,1,Not_Canceled,2018/08/22
INN06273,2.0,,1.0,,Not Selected,No,Room_Type 1,91,Online,Yes,0,116.1,0,Canceled,2018/06/18
INN27950,2.0,,,,Meal Plan 2,No,Room_Type 1,256,Offline,Yes,0,115.0,1,Canceled,2018/06/15
INN05564,2.0,,,,Meal Plan 1,Yes,Room_Type 1,0,Online,Yes,0,133.0,1,Not_Canceled,2017/08/11
INN24292,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,35,Online,Yes,0,81.9,1,Canceled,2018/03/08
INN34868,2.0,,2.0,,Not Selected,No,Room_Type 1,162,Online,Yes,0,80.75,0,Canceled,2018/08/27
INN06568,3.0,,,,Meal Plan 1,Yes,Room_Type 4,111,Online,Yes,0,155.7,2,Not_Canceled,2018/08/11
INN20625,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,101,Offline,Yes,0,80.0,0,Canceled,2018/04/04
INN24979,1.0,,,,Meal Plan 1,No,Room_Type 1,15,Offline,Yes,0,60.0,0,Not_Canceled,2018/12/27
INN11520,2.0,,,,Meal Plan 1,No,Room_Type 1,182,Online,Yes,0,97.71,1,Canceled,2018/09/03
INN16585,2.0,,2.0,,Meal Plan 2,No,Room_Type 4,16,Online,Yes,0,148.0,1,Not_Canceled,2018/02/27
INN20788,2.0,,,,Meal Plan 1,No,Room_Type 2,0,Online,Yes,0,77.25,2,Not_Canceled,2017/11/28
INN36237,2.0,,,,Meal Plan 1,No,Room_Type 4,21,Online,Yes,0,73.03,1,Not_Canceled,2018/03/08
INN01036,2.0,,,,Meal Plan 1,No,Room_Type 1,217,Online,Yes,0,90.1,2,Canceled,2018/05/25
INN11013,2.0,,2.0,,Meal Plan 2,No,Room_Type 1,57,Online,Yes,0,141.3,1,Canceled,2018/10/29
INN18935,2.0,,,,Not Selected,No,Room_Type 1,9,Online,Yes,0,67.5,0,Not_Canceled,2018/01/14
INN25212,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,16,Online,Yes,0,61.16,0,Not_Canceled,2018/01/09
INN22854,2.0,,,,Meal Plan 2,No,Room_Type 1,74,Offline,Yes,0,109.0,0,Not_Canceled,2017/09/18
INN16781,1.0,,,,Meal Plan 1,Yes,Room_Type 1,41,Online,Yes,0,99.9,1,Not_Canceled,2018/04/19
INN33630,2.0,,1.0,,Not Selected,No,Room_Type 1,20,Online,Yes,0,139.0,0,Canceled,2018/07/04
INN08830,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,305,Offline,Yes,0,89.0,0,Canceled,2018/11/04
INN23172,1.0,,,,Meal Plan 1,No,Room_Type 1,1,Online,Yes,0,63.75,1,Not_Canceled,2017/12/02
INN32222,2.0,,2.0,,Not Selected,No,Room_Type 1,38,Online,Yes,0,53.97,2,Not_Canceled,2018/02/06
INN17817,2.0,,1.0,,Not Selected,No,Room_Type 1,19,Online,Yes,0,99.0,2,Not_Canceled,2018/05/09
INN03997,1.0,,,,Meal Plan 1,No,Room_Type 1,71,Offline,Yes,0,120.0,0,Not_Canceled,2018/06/14
INN23240,2.0,,,,Meal Plan 1,No,Room_Type 4,26,Online,Yes,0,123.0,2,Not_Canceled,2018/11/17
INN12757,2.0,,,,Meal Plan 1,No,Room_Type 4,86,Online,Yes,0,87.3,2,Not_Canceled,2018/03/10
INN04414,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,33,Online,Yes,0,135.9,1,Canceled,2018/08/08
INN16352,2.0,,,,Meal Plan 2,No,Room_Type 1,34,Offline,Yes,0,224.67,0,Canceled,2017/09/23
INN07553,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,159,Offline,Yes,0,70.0,1,Not_Canceled,2018/04/09
INN17581,1.0,,1.0,,Not Selected,No,Room_Type 1,131,Online,Yes,0,103.05,1,Not_Canceled,2018/10/10
INN23292,2.0,,,,Meal Plan 2,No,Room_Type 6,1,Complementary,No,0,0.0,1,Not_Canceled,2018/12/15
INN00887,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,32,Offline,Yes,0,105.0,1,Not_Canceled,2018/07/18
INN14709,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,83,Online,Yes,0,96.3,1,Not_Canceled,2018/04/25
INN22039,1.0,,2.0,,Meal Plan 1,No,Room_Type 1,60,Online,Yes,0,89.46,0,Canceled,2018/04/24
INN27899,1.0,,1.0,,Meal Plan 1,No,Room_Type 1,5,Corporate,Yes,0,77.0,0,Not_Canceled,2018/11/28
INN00216,1.0,,1.0,,Not Selected,No,Room_Type 1,13,Online,Yes,0,88.0,0,Not_Canceled,2018/12/05
INN32114,2.0,,,,Meal Plan 1,No,Room_Type 4,31,Online,Yes,0,89.3,0,Not_Canceled,2018/02/03
INN16212,1.0,,1.0,,Meal Plan 1,No,Room_Type 1,80,Online,Yes,0,86.4,0,Canceled,2018/11/21
INN17238,2.0,,2.0,,Meal Plan 1,No,Room_Type 4,64,Online,Yes,0,74.61,2,Not_Canceled,2018/12/25
INN17116,2.0,,1.0,,Meal Plan 1,No,Room_Type 4,91,Online,Yes,0,140.4,0,Canceled,2018/05/13
INN33918,2.0,,1.0,,Not Selected,No,Room_Type 1,157,Online,Yes,0,91.38,0,Canceled,2018/07/11
INN19135,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,133,Offline,Yes,0,84.33,1,Not_Canceled,2018/03/11
INN35161,1.0,,,,Meal Plan 1,No,Room_Type 1,188,Offline,Yes,0,130.0,0,Canceled,2018/06/15
INN30586,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,193,Offline,Yes,0,120.0,0,Canceled,2018/06/20
INN21185,2.0,,1.0,,Meal Plan 1,No,Room_Type 4,50,Online,Yes,0,123.3,1,Canceled,2018/09/02
INN06188,2.0,1.0,,,Meal Plan 1,No,Room_Type 1,91,Online,Yes,0,121.5,2,Canceled,2018/10/07
INN32603,2.0,,,,Meal Plan 1,No,Room_Type 1,43,Offline,Yes,0,85.0,0,Not_Canceled,2017/10/13
INN09759,2.0,,,,Meal Plan 1,No,Room_Type 1,245,Offline,Yes,0,75.0,0,Canceled,2018/06/17
INN04771,2.0,,,,Meal Plan 1,No,Room_Type 1,0,Online,Yes,0,145.0,0,Not_Canceled,2017/10/21
INN20475,2.0,,,,Meal Plan 1,No,Room_Type 1,115,Online,Yes,0,70.03,2,Not_Canceled,2018/04/26
INN07667,2.0,,2.0,,Meal Plan 1,No,Room_Type 4,89,Online,Yes,0,159.3,1,Canceled,2018/04/30
INN13337,2.0,1.0,1.0,,Meal Plan 1,No,Room_Type 2,180,Online,Yes,0,112.5,0,Canceled,2018/07/23
INN08165,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,198,Online,Yes,0,90.95,1,Not_Canceled,2018/07/18
INN28029,2.0,,,,Meal Plan 1,No,Room_Type 1,162,Offline,Yes,0,70.0,0,Canceled,2017/09/17
INN15034,2.0,,,,Meal Plan 1,No,Room_Type 1,0,Online,Yes,0,97.0,0,Not_Canceled,2018/02/24
INN08771,2.0,1.0,,,Meal Plan 1,No,Room_Type 1,45,Online,Yes,0,152.1,1,Not_Canceled,2018/09/15
INN33221,2.0,,2.0,,Meal Plan 1,No,Room_Type 4,224,Online,Yes,0,109.31,1,Canceled,2018/09/03
INN24537,2.0,,2.0,,Meal Plan 1,No,Room_Type 4,93,Online,Yes,0,125.33,0,Canceled,2018/10/22
INN17865,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,305,Offline,Yes,0,89.0,0,Canceled,2018/11/04
INN13184,2.0,,,,Meal Plan 1,No,Room_Type 4,5,Online,Yes,0,136.0,1,Not_Canceled,2018/04/21
INN13582,2.0,,2.0,,Meal Plan 1,No,Room_Type 4,178,Online,Yes,0,109.8,1,Canceled,2018/07/23
INN11275,2.0,,2.0,,Not Selected,No,Room_Type 1,140,Online,Yes,0,109.2,2,Not_Canceled,2018/06/04
INN03102,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,4,Online,Yes,0,151.0,2,Not_Canceled,2018/07/11
INN20767,1.0,,,,Not Selected,No,Room_Type 1,21,Online,Yes,0,88.0,1,Not_Canceled,2018/11/24
INN06274,2.0,,2.0,,Meal Plan 1,No,Room_Type 4,242,Online,Yes,0,108.8,0,Canceled,2018/09/10
INN25588,3.0,,2.0,,Meal Plan 1,No,Room_Type 1,186,Offline,Yes,0,96.9,1,Not_Canceled,2018/07/22
INN10960,2.0,,,,Meal Plan 1,No,Room_Type 1,335,Offline,Yes,0,90.0,1,Not_Canceled,2018/10/13
INN16604,3.0,,1.0,,Meal Plan 1,No,Room_Type 4,34,Online,Yes,0,159.3,0,Canceled,2018/04/30
INN01524,2.0,,,,Meal Plan 1,No,Room_Type 1,79,Complementary,Yes,0,37.33,1,Not_Canceled,2017/07/07
INN14741,3.0,,2.0,,Meal Plan 1,No,Room_Type 4,182,Online,Yes,0,137.7,0,Canceled,2018/08/07
INN34581,1.0,,,,Meal Plan 1,No,Room_Type 1,6,Corporate,Yes,0,88.2,0,Not_Canceled,2018/04/07
INN05243,2.0,,,,Not Selected,No,Room_Type 1,9,Online,Yes,0,119.0,1,Not_Canceled,2018/04/27
INN14211,2.0,,,,Not Selected,No,Room_Type 1,22,Online,Yes,0,87.78,2,Not_Canceled,2017/10/21
INN03243,2.0,,,,Meal Plan 1,No,Room_Type 1,27,Offline,Yes,0,120.0,0,Not_Canceled,2018/06/09
INN31325,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,50,Online,Yes,0,93.6,2,Not_Canceled,2018/11/18
INN09776,1.0,,1.0,,Meal Plan 1,No,Room_Type 1,5,Corporate,No,0,65.0,1,Not_Canceled,2018/09/19
INN33733,3.0,,2.0,,Meal Plan 1,No,Room_Type 4,62,Online,Yes,0,126.0,3,Not_Canceled,2018/11/19
INN22516,2.0,,,,Meal Plan 1,No,Room_Type 1,32,Online,Yes,0,130.0,1,Not_Canceled,2018/11/11
INN20999,2.0,1.0,2.0,,Meal Plan 1,No,Room_Type 7,32,Online,Yes,0,214.21,1,Not_Canceled,2018/10/29
INN29215,2.0,,1.0,,Meal Plan 2,No,Room_Type 1,309,Offline,Yes,0,101.0,0,Canceled,2018/05/13
INN16638,1.0,,,,Meal Plan 1,No,Room_Type 4,86,Online,Yes,0,104.4,2,Not_Canceled,2018/10/26
INN31248,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,46,Online,Yes,0,128.38,1,Not_Canceled,2018/11/04
INN01479,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,36,Online,Yes,0,135.9,1,Not_Canceled,2018/08/14
INN05308,1.0,,,,Meal Plan 1,No,Room_Type 1,79,Offline,Yes,0,95.0,0,Not_Canceled,2018/06/24
INN10278,1.0,,,,Meal Plan 1,No,Room_Type 4,16,Corporate,Yes,0,75.0,0,Not_Canceled,2018/03/08
INN10346,2.0,,2.0,,Meal Plan 1,No,Room_Type 4,7,Online,Yes,0,118.2,1,Not_Canceled,2018/12/31
INN30175,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,37,Online,Yes,0,105.3,0,Canceled,2018/04/11
INN27058,1.0,,,,Meal Plan 1,Yes,Room_Type 1,1,Corporate,No,0,88.0,0,Not_Canceled,2018/11/22
INN10553,1.0,,1.0,,Meal Plan 1,No,Room_Type 1,36,Online,Yes,0,107.1,1,Canceled,2018/10/16
INN30676,2.0,2.0,,,Meal Plan 1,No,Room_Type 6,52,Online,Yes,0,207.9,1,Canceled,2018/09/14
INN29690,3.0,,,,Meal Plan 1,No,Room_Type 1,25,Corporate,Yes,0,81.0,1,Not_Canceled,2017/12/12
INN01141,1.0,,,,Meal Plan 1,No,Room_Type 1,32,Offline,Yes,0,73.0,0,Not_Canceled,2017/11/20
INN01992,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,231,Online,Yes,0,90.95,0,Canceled,2018/08/28
INN28483,1.0,,,,Meal Plan 1,No,Room_Type 1,33,Online,Yes,0,104.4,1,Not_Canceled,2018/09/02
INN05404,2.0,,1.0,,Meal Plan 1,No,Room_Type 4,96,Online,Yes,0,99.45,0,Not_Canceled,2018/03/24
INN05216,2.0,,1.0,,Meal Plan 1,No,Room_Type 4,154,Offline,Yes,0,90.95,0,Not_Canceled,2018/05/20
INN05163,2.0,,1.0,,Not Selected,No,Room_Type 1,12,Online,Yes,0,119.0,1,Not_Canceled,2018/05/23
INN27071,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,151,Offline,Yes,0,72.25,1,Not_Canceled,2018/08/05
INN09452,1.0,,,,Not Selected,No,Room_Type 1,3,Online,Yes,0,84.7,1,Not_Canceled,2018/10/25
INN23448,2.0,1.0,1.0,,Meal Plan 1,No,Room_Type 1,206,Online,Yes,0,112.5,1,Canceled,2018/10/24
INN27962,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,208,Online,Yes,0,83.85,0,Canceled,2018/10/03
INN05481,2.0,,,,Not Selected,No,Room_Type 1,96,Online,Yes,0,79.2,2,Canceled,2018/11/25
INN17531,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,81,Online,Yes,0,76.5,1,Canceled,2017/07/27
INN09769,1.0,,,,Meal Plan 1,No,Room_Type 1,2,Complementary,No,0,0.0,0,Not_Canceled,2018/01/27
INN20436,2.0,,2.0,,Not Selected,No,Room_Type 1,8,Online,Yes,0,77.92,1,Not_Canceled,2017/12/27
INN20951,2.0,2.0,2.0,,Meal Plan 1,No,Room_Type 6,109,Online,Yes,0,159.9,0,Canceled,2018/10/29
INN02255,2.0,,1.0,,Meal Plan 2,No,Room_Type 1,88,Offline,Yes,0,112.2,0,Not_Canceled,2017/10/05
INN09432,3.0,,2.0,,Meal Plan 1,No,Room_Type 4,160,Online,Yes,0,138.55,0,Canceled,2018/08/08
INN14417,1.0,,2.0,,Meal Plan 1,No,Room_Type 1,17,Online,Yes,0,68.0,1,Canceled,2018/02/06
INN08454,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,45,Online,Yes,0,101.7,1,Not_Canceled,2018/06/20
INN19888,2.0,,,,Meal Plan 1,No,Room_Type 1,72,Online,Yes,0,135.9,0,Canceled,2018/08/16
INN29304,2.0,,,,Meal Plan 1,No,Room_Type 1,133,Online,Yes,0,100.8,0,Canceled,2018/08/23
INN34862,1.0,,2.0,,Meal Plan 1,No,Room_Type 1,69,Offline,Yes,0,120.0,0,Canceled,2018/06/12
INN27923,2.0,1.0,1.0,,Meal Plan 1,No,Room_Type 1,12,Online,Yes,0,141.0,2,Not_Canceled,2018/05/02
INN11466,3.0,,,,Meal Plan 1,No,Room_Type 4,25,Online,Yes,0,187.0,2,Not_Canceled,2018/07/26
INN08909,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,83,Online,Yes,0,124.65,1,Not_Canceled,2018/05/07
INN13579,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,49,Online,Yes,0,117.9,3,Not_Canceled,2018/07/01
INN22722,1.0,,2.0,,Meal Plan 1,No,Room_Type 1,56,Offline,Yes,0,185.0,0,Not_Canceled,2017/09/25
INN15227,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,210,Online,Yes,0,90.95,1,Not_Canceled,2018/08/07
INN25205,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,143,Online,Yes,0,114.3,1,Not_Canceled,2018/08/14
INN00361,2.0,,2.0,,Meal Plan 1,No,Room_Type 4,86,Offline,Yes,0,90.95,3,Not_Canceled,2018/09/03
INN17498,1.0,,,,Meal Plan 1,No,Room_Type 1,164,Offline,Yes,0,100.0,0,Not_Canceled,2017/10/02
INN35875,1.0,,2.0,,Meal Plan 1,No,Room_Type 4,23,Online,Yes,0,125.0,0,Not_Canceled,2018/04/10
INN32190,2.0,,,,Meal Plan 1,No,Room_Type 1,18,Online,Yes,0,121.0,0,Canceled,2018/06/08
INN04011,2.0,,1.0,,Meal Plan 2,No,Room_Type 1,16,Offline,Yes,0,104.0,0,Not_Canceled,2017/08/15
INN22744,2.0,1.0,,,Meal Plan 1,No,Room_Type 1,1,Online,Yes,0,109.0,0,Not_Canceled,2018/02/09
INN31735,2.0,,,,Meal Plan 1,No,Room_Type 1,301,Offline,Yes,0,52.0,0,Canceled,2018/11/18
INN17530,2.0,,,,Meal Plan 1,No,Room_Type 1,12,Online,Yes,0,90.0,2,Not_Canceled,2017/08/29
INN14117,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,5,Corporate,No,1,100.0,0,Not_Canceled,2017/09/20
INN13408,1.0,,,,Meal Plan 1,No,Room_Type 1,104,Online,Yes,0,110.1,1,Not_Canceled,2018/05/04
INN20089,1.0,,2.0,5.0,Meal Plan 1,No,Room_Type 1,8,Corporate,No,3,65.0,1,Not_Canceled,2018/03/30
INN15044,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,250,Offline,Yes,0,95.0,0,Canceled,2018/09/26
INN28146,1.0,,1.0,,Not Selected,No,Room_Type 1,180,Online,Yes,0,98.1,1,Not_Canceled,2018/10/10
INN25867,2.0,,1.0,,Not Selected,No,Room_Type 1,47,Online,Yes,0,71.1,1,Not_Canceled,2018/03/11
INN15691,1.0,,,,Meal Plan 1,No,Room_Type 1,0,Aviation,Yes,0,95.0,0,Not_Canceled,2018/06/21
INN28791,2.0,,,,Meal Plan 1,No,Room_Type 4,49,Online,Yes,0,139.5,4,Not_Canceled,2018/10/12
INN15813,1.0,,2.0,,Meal Plan 2,No,Room_Type 1,386,Offline,Yes,0,90.0,0,Not_Canceled,2018/10/23
INN14396,2.0,,2.0,,Meal Plan 1,No,Room_Type 2,158,Online,Yes,0,69.92,1,Not_Canceled,2018/04/16
INN18192,2.0,,,,Meal Plan 1,No,Room_Type 1,43,Online,Yes,0,176.67,2,Not_Canceled,2018/11/09
INN01675,2.0,,,,Meal Plan 1,No,Room_Type 4,11,Corporate,Yes,0,90.0,0,Canceled,2018/06/14
INN15300,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,48,Online,Yes,0,112.5,0,Not_Canceled,2018/08/29
INN10458,2.0,,,,Meal Plan 1,No,Room_Type 1,0,Online,Yes,0,117.05,1,Not_Canceled,2018/10/15
INN22226,1.0,,,,Meal Plan 1,No,Room_Type 1,32,Offline,Yes,0,73.0,0,Not_Canceled,2017/11/20
INN15994,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,69,Online,Yes,0,76.5,2,Canceled,2017/07/22
INN19208,2.0,,,,Not Selected,No,Room_Type 1,211,Online,Yes,0,67.5,1,Canceled,2018/11/18
INN06815,2.0,,,,Meal Plan 2,No,Room_Type 1,320,Online,Yes,0,115.0,1,Canceled,2018/08/18
INN12802,2.0,,,,Meal Plan 1,No,Room_Type 1,15,Corporate,Yes,0,75.0,1,Not_Canceled,2017/12/10
INN00250,1.0,,1.0,,Meal Plan 1,No,Room_Type 1,0,Online,Yes,0,91.0,1,Not_Canceled,2017/11/09
INN29112,2.0,,,1.0,Meal Plan 1,No,Room_Type 7,4,Complementary,No,2,0.0,1,Not_Canceled,2017/12/11
INN23983,3.0,,2.0,,Meal Plan 1,No,Room_Type 4,71,Offline,Yes,0,137.53,0,Not_Canceled,2018/09/14
INN07611,2.0,,,,Meal Plan 1,No,Room_Type 1,16,Online,Yes,0,97.02,1,Not_Canceled,2017/09/30
INN21771,2.0,,,,Meal Plan 1,No,Room_Type 1,49,Offline,Yes,0,71.0,0,Not_Canceled,2017/12/30
INN08031,2.0,,2.0,,Meal Plan 1,No,Room_Type 4,88,Online,Yes,0,127.8,1,Not_Canceled,2018/07/05
INN06560,2.0,,,,Meal Plan 1,No,Room_Type 1,116,Online,Yes,0,105.3,0,Canceled,2018/05/05
INN02790,2.0,1.0,2.0,,Meal Plan 1,No,Room_Type 1,94,Offline,Yes,0,102.68,0,Not_Canceled,2018/09/03
INN18040,2.0,,,,Not Selected,No,Room_Type 1,167,Online,Yes,0,80.75,1,Not_Canceled,2018/07/06
INN34574,3.0,,1.0,,Meal Plan 1,No,Room_Type 1,152,Online,Yes,0,110.65,2,Canceled,2018/08/05
INN22660,2.0,,2.0,,Not Selected,No,Room_Type 1,94,Online,Yes,0,76.5,0,Canceled,2018/04/16
INN31654,2.0,,,,Meal Plan 1,No,Room_Type 4,255,Online,Yes,0,122.83,0,Canceled,2018/09/20
INN15334,2.0,,,,Not Selected,No,Room_Type 1,21,Online,Yes,0,139.0,1,Not_Canceled,2018/07/05
INN27785,2.0,,2.0,,Not Selected,No,Room_Type 1,18,Online,Yes,0,139.0,1,Not_Canceled,2018/06/30
INN23417,2.0,,,,Not Selected,No,Room_Type 1,91,Online,Yes,0,88.0,0,Canceled,2018/12/09
INN05146,2.0,,1.0,,Meal Plan 1,No,Room_Type 2,130,Online,Yes,0,102.58,1,Not_Canceled,2018/03/25
INN34971,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,25,Online,Yes,0,90.95,1,Not_Canceled,2017/11/06
INN13104,2.0,,,,Not Selected,No,Room_Type 1,13,Online,Yes,0,137.0,0,Canceled,2018/07/08
INN26581,1.0,,,,Meal Plan 1,No,Room_Type 1,5,Corporate,Yes,0,65.0,0,Not_Canceled,2017/09/02
INN29148,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,25,Offline,Yes,0,68.0,1,Not_Canceled,2017/11/10
INN17410,2.0,,,,Meal Plan 1,No,Room_Type 1,56,Offline,Yes,0,120.0,0,Not_Canceled,2018/06/08
INN09099,2.0,,,,Meal Plan 1,No,Room_Type 4,101,Online,Yes,0,140.4,2,Not_Canceled,2018/05/19
INN30259,2.0,,,,Meal Plan 2,No,Room_Type 1,150,Offline,Yes,0,90.0,1,Not_Canceled,2018/06/16
INN10350,2.0,,,,Meal Plan 1,No,Room_Type 1,2,Online,Yes,0,74.8,0,Not_Canceled,2018/02/06
INN04076,2.0,,1.0,,Not Selected,No,Room_Type 1,17,Online,Yes,0,92.67,0,Not_Canceled,2018/12/09
INN20472,2.0,,1.0,,Meal Plan 1,Yes,Room_Type 2,6,Online,Yes,0,96.25,0,Not_Canceled,2017/12/07
INN08168,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,159,Online,Yes,0,114.75,1,Canceled,2018/05/13
INN32877,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,74,Online,Yes,0,82.45,0,Canceled,2018/03/30
INN23122,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,31,Offline,Yes,0,80.0,0,Not_Canceled,2017/12/28
INN32260,1.0,,,,Meal Plan 1,No,Room_Type 1,12,Online,Yes,0,94.0,0,Not_Canceled,2018/12/14
INN10329,1.0,,2.0,,Meal Plan 1,No,Room_Type 1,192,Offline,Yes,0,86.0,0,Not_Canceled,2017/09/25
INN11312,2.0,,,,Not Selected,No,Room_Type 1,24,Online,Yes,0,119.0,2,Not_Canceled,2018/10/20
INN32885,1.0,,1.0,,Meal Plan 2,No,Room_Type 4,68,Online,Yes,0,183.6,0,Canceled,2018/08/19
INN03937,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,207,Offline,Yes,0,80.75,0,Not_Canceled,2018/06/10
INN22942,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,75,Offline,Yes,0,80.0,0,Canceled,2018/03/17
INN08934,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,97,Online,Yes,0,78.3,0,Canceled,2018/03/12
INN19259,2.0,,,,Meal Plan 1,No,Room_Type 1,56,Offline,Yes,0,120.0,0,Not_Canceled,2018/06/08
INN24450,1.0,,,,Meal Plan 1,No,Room_Type 1,7,Offline,Yes,0,65.0,0,Not_Canceled,2017/12/29
INN27902,1.0,,,,Meal Plan 1,No,Room_Type 1,271,Offline,Yes,0,85.67,0,Not_Canceled,2018/09/21
INN29102,2.0,,,,Meal Plan 1,No,Room_Type 1,107,Offline,Yes,0,130.0,1,Not_Canceled,2018/06/10
INN13276,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,136,Online,Yes,0,105.6,1,Canceled,2018/05/30
INN31063,2.0,,2.0,,Meal Plan 2,No,Room_Type 1,150,Offline,Yes,0,101.0,0,Not_Canceled,2018/01/02
INN12451,2.0,,2.0,,Not Selected,No,Room_Type 1,9,Online,Yes,0,148.0,2,Not_Canceled,2018/08/14
INN34949,2.0,,,,Meal Plan 1,No,Room_Type 1,32,Offline,Yes,0,85.0,0,Not_Canceled,2017/11/20
INN34503,2.0,,,,Meal Plan 1,No,Room_Type 1,7,Online,Yes,0,150.0,1,Not_Canceled,2018/08/16
INN08551,2.0,,,,Meal Plan 1,No,Room_Type 1,156,Online,Yes,0,85.0,1,Canceled,2018/11/16
INN03489,1.0,,1.0,,Meal Plan 1,No,Room_Type 1,6,Online,Yes,0,93.0,0,Not_Canceled,2018/02/22
INN10036,2.0,,,,Meal Plan 2,No,Room_Type 1,346,Online,Yes,0,0.0,1,Not_Canceled,2018/09/13
INN30702,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,0,Online,Yes,0,111.0,0,Not_Canceled,2018/06/13
INN20671,2.0,,,,Meal Plan 2,No,Room_Type 1,71,Offline,Yes,0,126.0,1,Not_Canceled,2018/05/10
INN00359,2.0,,1.0,,Meal Plan 1,No,Room_Type 1,3,Offline,Yes,0,63.5,1,Not_Canceled,2017/08/10
INN18968,2.0,,1.0,,Meal Plan 2,No,Room_Type 1,309,Offline,Yes,0,101.0,0,Canceled,2018/05/13
INN36269,1.0,,,,Meal Plan 1,No,Room_Type 1,166,Offline,Yes,0,110.0,0,Canceled,2018/11/01
INN19449,2.0,,,,Not Selected,No,Room_Type 1,7,Online,Yes,0,114.0,1,Not_Canceled,2017/10/22
INN16136,2.0,,1.0,,Not Selected,No,Room_Type 1,109,Online,Yes,0,97.75,0,Not_Canceled,2018/07/04
INN18446,2.0,,,,Meal Plan 2,No,Room_Type 1,292,Offline,Yes,0,115.0,0,Canceled,2018/07/21
INN15280,1.0,,1.0,,Meal Plan 1,No,Room_Type 1,5,Offline,Yes,0,55.74,0,Not_Canceled,2018/03/07
INN27485,2.0,,,,Meal Plan 2,No,Room_Type 1,13,Offline,Yes,0,96.0,0,Not_Canceled,2018/04/26
INN31283,1.0,,,,Meal Plan 1,No,Room_Type 1,32,Offline,Yes,0,73.0,0,Not_Canceled,2017/11/20
INN21818,2.0,,,,Meal Plan 1,No,Room_Type 1,3,Online,Yes,0,145.0,1,Not_Canceled,2017/09/22
INN33822,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,48,Online,Yes,0,93.5,0,Not_Canceled,2018/03/20
INN19288,2.0,,2.0,,Meal Plan 1,No,Room_Type 1,82,Online,Yes,0,114.3,1,Not_Canceled,2018/07/01
